relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"coursesOld/under/TyzPHqJTXLNwXDLTJ_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,12,4893202,275402968,280306160,4893722,256629184,261527196,43,25,15,15,0,0,0,0,14,0,0,3088,""
"coursesOld/under/TzSX7u8EvEHNvYQy5_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,17,3420066,329926170,333352876,3420708,311120524,314545532,43,29,17,17,0,0,0,0,13,0,0,3408,""
"coursesOld/under/W2KBwnLQxvF8BybrA_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,16,4739910,448060119,452819499,4743133,420560822,425315955,43,29,17,16,0,1,0,0,15,0,0,3360,""
"coursesOld/under/W2WcFW72KcphGNsJ3_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,9,4602409,372616137,377236046,4604454,356664986,361280790,52,26,16,14,0,2,0,0,12,0,0,2976,""
"coursesOld/under/W5YE5wPoCg7QaHQ98_inv8.als","coursesOld","UNDERCONSTRAINED","inv8","inv8c",true,false,14,4494567,267236033,271752900,4498135,257868457,262381742,38,26,17,17,0,0,0,0,9,0,0,3280,""
"coursesOld/under/W5g2cJhTSeDSxLbpR_inv14.als","coursesOld","UNDERCONSTRAINED","inv14","inv14c",true,false,21,4259834,1988120038,1992399282,4263555,1902322151,1906594916,48,47,27,17,0,10,0,0,28,0,0,4528,""
"coursesOld/under/W79FTvz8RvRhcwb3g_inv7.als","coursesOld","UNDERCONSTRAINED","inv7","inv7c",true,false,16,3803240,383421521,387234101,3804647,367521577,371333764,58,33,18,18,0,0,0,0,17,0,0,3712,""
"coursesOld/under/W7iMhACkmEsPiyET4_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,15,3851451,238530041,242401292,3852066,229846578,233715384,44,24,14,14,0,0,0,0,12,0,0,2848,""
"coursesOld/under/W8j6PaAmL3noteyuH_inv11.als","coursesOld","UNDERCONSTRAINED","inv11","inv11c",true,false,18,3522587,375028083,378559930,3523308,359085977,362616525,55,32,18,18,0,0,0,0,16,0,0,3680,""
"coursesOld/under/WAEimR4ABJKaMtXCL_inv1.als","coursesOld","UNDERCONSTRAINED","inv1","inv1c",true,false,11,4714939,153337008,158071077,4718424,146099301,150828725,28,20,12,12,0,0,0,0,6,0,0,2304,""
